;STR_ESID;STN_LABEL_FINAL;wikiQLabel;wikiQ;sex;birth;death;placebirth;placedeath
57396;10107078;Schul;;;;;;;
57397;10107079;Rindel;;;;;;;
57398;10107080;Leiacher;;;;;;;
57399;10107082;Dahlien;;;;;;;
57400;10107084;Brühl;;;;;;;
57401;10107086;Lärchen;;;;;;;
57402;10107087;See;;;;;;;
57403;10107088;Turnhallen;;;;;;;
57404;10107089;Rotbuchen;;;;;;;
57405;10107093;Aach;;;;;;;
57406;10107095;Bahnhof;;;;;;;
57407;10107096;Zelg;;;;;;;
57408;10107097;Rosen;;;;;;;
57409;10107098;Jakobsberg;;;;;;;
57410;10107101;Winkel;;;;;;;
57411;10107102;Friedberg;;;;;;;
57412;10107103;Hueber Rebgarten;;;;;;;
57413;10107104;Reckholdern;;;;;;;
57414;10107105;Säntis;;;;;;;
57415;10107106;Annasohn;;;;;;;
57416;10107107;Bach;;;;;;;
57417;10107108;Flora;;;;;;;
57418;10107111;Wuhr;;;;;;;
57419;10107112;Friedhof;;;;;;;
57420;10107113;Niederbürer;;;;;;;
57421;10107114;Tannen;;;;;;;
57422;10107115;Waldbach;;;;;;;
57423;10107116;Haupt;;;;;;;
57424;10107117;Grath;;;;;;;
57425;10107119;Kapelle;;;;;;;
57426;10107187;Tollera;;;;;;;
57427;10107217;Zoller;;;;;;;
57428;10107218;Hofwisen;;;;;;;
57429;10107219;Selhof;;;;;;;
57430;10107220;Obermoosberg;;;;;;;
57431;10107221;Gerbe;;;;;;;
57432;10107222;Grossacker;;;;;;;
57433;10107223;Harfenberg;;;;;;;
57434;10107224;Jahn;;;;;;;
57435;10107225;Paul Brandt;;;;;;;
57436;10107226;Rosengarten;;;;;;;
57437;10107227;Schneeberg;;;;;;;
57438;10107228;Schützengarten;;;;;;;
57439;10107230;Domänen;;;;;;;
57440;10107231;Hodler;;;;;;;
57441;10107232;Hompeli;;;;;;;
57442;10107233;Biserhof;;;;;;;
57443;10107234;Lee;;;;;;;
57444;10107235;Tutilo;;;;;;;
57445;10107236;Oberhofstetten;;;;;;;
57446;10107237;Waldmann;;;;;;;
57447;10107238;Gaiserwald;;;;;;;
57448;10107239;Letzi;;;;;;;
57449;10107240;Föhren;;;;;;;
57450;10107241;Haini Rennhas;;;;;;;
57451;10107242;Bahnhof;;;;;;;
57452;10107243;Reggenschwiler;;;;;;;
57453;10107244;Neu;;;;;;;
57454;10107245;Schul;;;;;;;
57455;10107246;Weiher;;;;;;;
57456;10107247;Bifang;;;;;;;
57457;10107248;Alpstein;;;;;;;
57458;10107249;Wees;;;;;;;
57459;10107250;Brändli;;;;;;;
57460;10107251;Karl Völker;;;;;;;
57461;10107252;Säntis;;;;;;;
57462;10107259;Bärenwies;;;;;;;
57463;10107348;Oberbirgisch;;;;;;;
57464;10107349;Damm;;;;;;;
57465;10107350;Birch;;;;;;;
57466;10107351;Nellenstadel;;;;;;;
57467;10107353;Wildi;;;;;;;
57468;10107354;Bleiku;;;;;;;
57469;10107355;Riedgassa;;;;;;;
57470;10107405;Ketten;;;;;;;
57471;10107406;Adler;;;;;;;
57472;10107407;Etzel;;;;;;;
57473;10107408;Hochbord;;;;;;;
57474;10107409;Kreuzbühl;;;;;;;
57475;10107410;Saatwiesen;;;;;;;
57476;10107411;Büel;;;;;;;
57477;10107412;Salzacher;;;;;;;
57478;10107413;Pünt;;;;;;;
57479;10107417;Müli;;;;;;;
57480;10107418;Müseren;;;;;;;
57481;10107419;Buechwis;;;;;;;
57482;10107420;Hausacher;;;;;;;
57483;10107421;holz;;;;;;;
57484;10107422;Fällanden;;;;;;;
57485;10107423;Stauber;;;;;;;
57486;10107424;Hell;;;;;;;
57487;10107425;Heugarten;;;;;;;
57488;10107426;Sunne;;;;;;;
57489;10107427;Einhard;;;;;;;
57490;10107429;Arch;;;;;;;
57491;10107430;Brunnacker;;;;;;;
57492;10107431;Gern;;;;;;;
57493;10107432;Hühnliacker;;;;;;;
57494;10107433;Mythen;;;;;;;
57495;10107434;Rännenfeld;;;;;;;
57496;10107435;Tulpen;;;;;;;
57497;10107436;Roten;;;;;;;
57498;10107437;Leuberg;;;;;;;
57499;10107438;Berg;;;;;;;
57500;10107439;Halden;;;;;;;
57501;10107441;Schlosshalde;;;;;;;
57502;10107443;Wolhuser;;;;;;;
57503;10107446;Greuel;;;;;;;
57504;10107449;Büel;;;;;;;
57505;10107450;Hültschern;;;;;;;
57506;10107452;Alpen;;;;;;;
57507;10107453;Glocken;;;;;;;
57508;10107454;Meisen;;;;;;;
57509;10107455;Schellen;;;;;;;
57510;10107456;Moosgrund;;;;;;;
57511;10107457;Winkel;;;;;;;
57512;10107459;Längmatt;;;;;;;
57513;10107460;Berghalde;;;;;;;
57514;10107461;Hiltenweid;;;;;;;
57515;10107462;Märzhubel;;;;;;;
57516;10107463;Strittenmatt;;;;;;;
57517;10107466;Schonig;;;;;;;
57518;10107467;Burg;;;;;;;
57519;10107469;Feldmatt;;;;;;;
57520;10107471;Chratz;;;;;;;
57521;10107473;Lorenz;;;;;;;
57522;10107519;Biel;;;;;;;
57523;10107520;Föhren;;;;;;;
57524;10107521;Härkinger;;;;;;;
57525;10107522;Wirths;;;;;;;
57526;10107523;Sonnfeld;;;;;;;
57527;10107563;Tulpen;;;;;;;
57528;10107564;Thermen;;;;;;;
57529;10107565;Bühlmatt;;;;;;;
57530;10107566;Garten;;;;;;;
57531;10107567;Tunnel;;;;;;;
57532;10107568;Krähenbühl;;;;;;;
57533;10107569;Rosen;;;;;;;
57534;10107570;Trülli;;;;;;;
57535;10107571;Katzenbühl;;;;;;;
57536;10107572;Safenwiler;;;;;;;
57537;10107573;Hasenmatt;;;;;;;
57538;10107574;Flieder;;;;;;;
57539;10107575;Halden;;;;;;;
57540;10107576;Korn;;;;;;;
57541;10107577;Winkel;;;;;;;
57542;10107578;Aeschwuhr;;;;;;;
57543;10107579;Bleicherhubel;;;;;;;
57544;10107580;Stauwehr;;;;;;;
57545;10107581;Ahorn;;;;;;;
57546;10107582;Dorf;;;;;;;
57547;10107583;Hennenbühl;;;;;;;
57548;10107584;Weid;;;;;;;
57549;10107585;Dari;;;;;;;
57550;10107586;Hausmatt;;;;;;;
57551;10107587;Däntschgass;;;;;;;
57552;10107588;Lisch;;;;;;;
57553;10107589;General Guisan;;;;;;;
57554;10107590;Industrie;;;;;;;
57555;10107591;Luzerner;;;;;;;
57556;10107592;Wigger;;;;;;;
57557;10107593;Böttsteiner;;;;;;;
57558;10107594;Margrethen;;;;;;;
57559;10107595;Höllste;;;;;;;
57560;10107596;Samichlausen;;;;;;;
57561;10107597;Blumen;;;;;;;
57562;10107598;Löwen;;;;;;;
57563;10107599;Langfohren;;;;;;;
57564;10107600;Bahnhof;;;;;;;
57565;10107601;Schützenhaus;;;;;;;
57566;10107602;Chrüz;;;;;;;
57567;10107603;Rheintal;;;;;;;
57568;10107604;Gislibach;;;;;;;
57569;10107625;Käserei;;;;;;;
57570;10107626;Bahnhof;;;;;;;
57571;10107627;Dorf;;;;;;;
57572;10107725;Friedhof;;;;;;;
57573;10107726;Oberdorf;;;;;;;
57574;10107727;Seehalden;;;;;;;
57575;10107728;Dorf;;;;;;;
57576;10107729;Büel;;;;;;;
57577;10107730;Matten;;;;;;;
57578;10107733;acher;;;;;;;
57579;10107734;Alberswiler;;;;;;;
57580;10107735;Haisi;;;;;;;
57581;10107739;Altschmitten;;;;;;;
57582;10107740;Kühberg;;;;;;;
57583;10107741;Babi;;;;;;;
57584;10107742;Mühlewald;;;;;;;
57585;10107747;Schachenmatt;;;;;;;
57586;10107758;Alpen;;;;;;;
57587;10107759;Friedheim;;;;;;;
57588;10107760;Kirch;;;;;;;
57589;10107761;Renggli;;;;;;;
57590;10107762;Seeblick;;;;;;;
57591;10107763;Amsel;;;;;;;
57592;10107765;Feld;;;;;;;
57593;10107768;li;;;;;;;
57594;10107769;Strand;;;;;;;
57595;10107770;Aeusserst;;;;;;;
57596;10107771;Wyden;;;;;;;
57597;10107772;Bruugholz;;;;;;;
57598;10107774;Kilchstalden;;;;;;;
57599;10107790;First;;;;;;;
57600;10107794;Linden;;;;;;;
57601;10107796;Unterpfand;;;;;;;
57602;10107807;Bahnhof;;;;;;;
57603;10107808;Fried;;;;;;;
57604;10107809;Lanzenen;;;;;;;
57605;10107810;Spühlibach;;;;;;;
57606;10107826;Seeblick;;;;;;;
57607;10107839;Owachs;;;;;;;
57608;10107847;Walch;;;;;;;
57609;10107849;Bergli;;;;;;;
57610;10107853;Rappenberg;;;;;;;
57611;10107931;Saltina;;;;;;;
57612;10107935;Zudannaz;;;;;;;
57613;10107936;Leyscher;;;;;;;
57614;10107988;Halden;;;;;;;
57615;10107989;Lochenfeld;;;;;;;
57616;10107990;Chile;;;;;;;
57617;10107992;Bahnhof;;;;;;;
57618;10107994;Moos;;;;;;;
57619;10107995;Gessner;;;;;;;
57620;10107996;Niedermatt;;;;;;;
57621;10107998;Geeren;;;;;;;
57622;10108000;Langacher;;;;;;;
57623;10108001;Gamlikon;;;;;;;
57624;10108002;Mösli;;;;;;;
57625;10108003;Schloss;;;;;;;
57626;10108004;Buechbrunnen;;;;;;;
57627;10108005;Richenberg;;;;;;;
57628;10108006;Hinderwisli;;;;;;;
57629;10108007;Forenacker;;;;;;;
57630;10108008;Moos;;;;;;;
57631;10108009;Obstgarten;;;;;;;
57632;10108010;Buechetellen;;;;;;;
57633;10108011;Wölfli;;;;;;;
57634;10108012;Reckholdersbüel;;;;;;;
57635;10108013;Gehren;;;;;;;
57636;10108015;Haupt;;;;;;;
57637;10108016;Schmitten;;;;;;;
57638;10108017;Bahnsteig;;;;;;;
57639;10108018;Galgenbuck;;;;;;;
57640;10108020;Zuba;;;;;;;
57641;10108021;Hauental;;;;;;;
57642;10108022;Holzwiesen;;;;;;;
57643;10108023;Radacker;;;;;;;
57644;10108024;Kirchberg;;;;;;;
57645;10108025;Kyburg;;;;;;;
57646;10108081;Chrüz;;;;;;;
57647;10108085;Hackerüti;;;;;;;
57648;10108087;Chilchlimatte;;;;;;;
57649;10108088;Hubel;;;;;;;
57650;10108089;Obertannberg;;;;;;;
57651;10108091;Zellgut;;;;;;;
57652;10108097;Hubelmatt;;;;;;;
57653;10108098;Mattweid;;;;;;;
57654;10108099;See;;;;;;;
57655;10108100;Weihermatte;;;;;;;
57656;10108101;Bad;;;;;;;
57657;10108102;Central;;;;;;;
57658;10108103;Schmidweidli;;;;;;;
57659;10108104;Arboner;;;;;;;
57660;10108105;Wilen;;;;;;;
57661;10108106;Widnauer;;;;;;;
57662;10108107;Trubenhof;;;;;;;
57663;10108108;Oberbünteli;;;;;;;
57664;10108109;Lehmen;;;;;;;
57665;10108111;Sonnen;;;;;;;
57666;10108112;Wasser;;;;;;;
57667;10108113;Gimsa;;;;;;;
57668;10108114;Mühle;;;;;;;
57669;10108115;Klos;;;;;;;
57670;10108116;Nelken;;;;;;;
57671;10108117;Gerbi;;;;;;;
57672;10108119;Dornäcker;;;;;;;
57673;10108120;Sonnenbühl;;;;;;;
57674;10108121;Schul;;;;;;;
57675;10108122;Herren;;;;;;;
57676;10108123;Steinbruch;;;;;;;
57677;10108124;Schul;;;;;;;
57678;10108125;Boll;;;;;;;
57679;10108126;Sengelbach;;;;;;;
57680;10108127;Meisen;;;;;;;
57681;10108128;Sandfelsen;;;;;;;
57682;10108129;Rosen;;;;;;;
57683;10108130;Schartenfels;;;;;;;
57684;10108131;Weid;;;;;;;
57685;10108132;Rigi;;;;;;;
57686;10108133;Haupt;;;;;;;
57687;10108134;ächer;;;;;;;
57688;10108135;Säntis;;;;;;;
57689;10108136;Industrie;;;;;;;
57690;10108137;Lindenberg;;;;;;;
57691;10108138;Maiacker;;;;;;;
57692;10108139;Allmen;;;;;;;
57693;10108140;Ufer;;;;;;;
57694;10108141;Schul;;;;;;;
57695;10108142;Getzhalden;;;;;;;
57696;10108143;Hinter;;;;;;;
57697;10108144;Wiesen;;;;;;;
57698;10108145;Berg;;;;;;;
57699;10108146;Meierhof;;;;;;;
57700;10108147;Römer;;;;;;;
57701;10108148;Holunder;;;;;;;
57702;10108149;Chriesi;;;;;;;
57703;10108150;Stein;;;;;;;
57704;10108152;Rieder;;;;;;;
57705;10108153;Eichholz;;;;;;;
57706;10108154;Lochershaus;;;;;;;
57707;10108155;Neuhof;;;;;;;
57708;10108156;Kaspersgarten;;;;;;;
57709;10108157;Hohlenstein;;;;;;;
57710;10108158;Rych;;;;;;;
57711;10108159;Schlattinger;;;;;;;
57712;10108160;Pumpwerk;;;;;;;
57713;10108161;Flieder;;;;;;;
57714;10108162;Schützen;;;;;;;
57715;10108163;Chratten;;;;;;;
57716;10108164;Halden;;;;;;;
57717;10108165;Wisplätz;;;;;;;
57718;10108166;Ried;;;;;;;
57719;10108167;Othmar;;;;;;;
57720;10108168;Industrie;;;;;;;
57721;10108169;Bindersgarten;;;;;;;
57722;10108172;Bürger;;;;;;;
57723;10108178;son Schon;;;;;;;
57724;10108181;Porta Cotschna;;;;;;;
57725;10108182;Lieptgas;;;;;;;
57726;10108183;Valetta;;;;;;;
57727;10108184;Calanda;;;;;;;
57728;10108185;Ritschas;;;;;;;
57729;10108186;Zulcs;;;;;;;
57730;10108187;Vegnas;;;;;;;
57731;10108188;Cavriel;;;;;;;
57732;10108189;Val Tgiern;;;;;;;
57733;10108190;Lavusters;;;;;;;
57734;10108191;Senda;;;;;;;
57735;10108192;Veglia;;;;;;;
57736;10108193;Brattas;;;;;;;
57737;10108194;Muntanella;;;;;;;
57738;10108195;Maistra;;;;;;;
57739;10108196;Chanel;;;;;;;
57740;10108228;Breiten;;;;;;;
57741;10108229;Kaltbach;;;;;;;
57742;10108230;Krummacker;;;;;;;
57743;10108231;Neumatt;;;;;;;
57744;10108232;Solothurner;;;;;;;
57745;10108233;Aarefeld;;;;;;;
57746;10108234;Entfelder;;;;;;;
57747;10108235;Haldenbach;;;;;;;
57748;10108236;Park;;;;;;;
57749;10108237;Hausacker;;;;;;;
57750;10108238;Schöpfler;;;;;;;
57751;10108239;Amsel;;;;;;;
57752;10108240;Besenval;;;;;;;
57753;10108241;Cuno Amiet;;;;;;;
57754;10108242;Holunder;;;;;;;
57755;10108243;Kreuzacker;;;;;;;
57756;10108244;Loreto;;;;;;;
57757;10108245;Niklaus Konrad;;;;;;;
57758;10108246;WHammer;;;;;;;
57759;10108247;Bach;;;;;;;
57760;10108248;Staadacker;;;;;;;
57761;10108249;Holbach;;;;;;;
57762;10108250;Homberg;;;;;;;
57763;10108251;Froben;;;;;;;
57764;10108252;Hammer;;;;;;;
57765;10108253;Jakobs;;;;;;;
57766;10108254;Singer;;;;;;;
57767;10108255;Eptinger;;;;;;;
57768;10108256;Klosterfiechten;;;;;;;
57769;10108257;Batterie;;;;;;;
57770;10108258;Schönmatt;;;;;;;
57771;10108259;Appenzeller;;;;;;;
57772;10108260;Dammerkirch;;;;;;;
57773;10108261;Lother;;;;;;;
57774;10108262;Matthäus;;;;;;;
57775;10108271;Frauchsrütti;;;;;;;
57776;10108275;Hausmatt;;;;;;;
57777;10108379;Muristutz;;;;;;;
57778;10108383;Oldenhorn;;;;;;;
57779;10108384;Wald;;;;;;;
57780;10108391;Bahnhof;;;;;;;
57781;10108392;Fiechtenmühle;;;;;;;
57782;10108400;Kirchstalden;;;;;;;
57783;10108401;Lauelen;;;;;;;
57784;10108411;Kyburger;;;;;;;
57785;10108412;Birchacker;;;;;;;
57786;10108413;Bach;;;;;;;
57787;10108414;Unterfeld;;;;;;;
57788;10108415;Schützen;;;;;;;
57789;10108416;Halten;;;;;;;
57790;10108417;Schütz;;;;;;;
57791;10108418;Büeltscher;;;;;;;
57792;10108420;Hausmatt;;;;;;;
57793;10108421;Sonnhalde;;;;;;;
57794;10108422;Allmänd;;;;;;;
57795;10108423;Spittelmatte;;;;;;;
57796;10108425;Schwändi;;;;;;;
57797;10108431;Wanne;;;;;;;
57798;10108434;Halden;;;;;;;
57799;10108436;Lueg;;;;;;;
57800;10108437;Reben;;;;;;;
57801;10108438;Industrie;;;;;;;
57802;10108439;Acker;;;;;;;
57803;10108440;Grossacker;;;;;;;
57804;10108441;Osli;;;;;;;
57805;10108442;Wildenbühl;;;;;;;
57806;10108443;Feldegg;;;;;;;
57807;10108444;Speer;;;;;;;
57808;10108445;Dorf;;;;;;;
57809;10108446;Wisli;;;;;;;
57810;10108447;Schönau;;;;;;;
57811;10108449;Obstgarten;;;;;;;
57812;10108452;Kirch;;;;;;;
57813;10108454;Zweierhof;;;;;;;
57814;10108455;Züsack;;;;;;;
57815;10108456;Brand;;;;;;;
57816;10108457;Gutenberg;;;;;;;
57817;10108458;Mühlebach;;;;;;;
57818;10108459;Maiacher;;;;;;;
57819;10108460;Tobler;;;;;;;
57820;10108462;Eidmatt;;;;;;;
57821;10108463;Giessen;;;;;;;
57822;10108464;Holzmoosrüti;;;;;;;
57823;10108466;Türgass;;;;;;;
57824;10108467;Wiesen;;;;;;;
57825;10108468;Jungholz;;;;;;;
57826;10108469;Schürwies;;;;;;;
57827;10108470;Berg;;;;;;;
57828;10108471;Pflugstein;;;;;;;
57829;10108472;Chüeweid;;;;;;;
57830;10108473;Frohmatt;;;;;;;
57831;10108475;Neuguet;;;;;;;
57832;10108476;Seeweid;;;;;;;
57833;10108477;Gamsten;;;;;;;
57834;10108478;Quer;;;;;;;
57835;10108479;Kronen;;;;;;;
57836;10108480;Berg;;;;;;;
57837;10108481;Gü;;;;;;;
57838;10108482;Teien;;;;;;;
57839;10108483;Wiltis;;;;;;;
57840;10108484;Tollwies;;;;;;;
57841;10108485;Birken;;;;;;;
57842;10108486;Etzel;;;;;;;
57843;10108487;Russer;;;;;;;
57844;10108488;Berner;;;;;;;
57845;10108489;Gütschhöhe;;;;;;;
57846;10108490;Stadthaus;;;;;;;
57847;10108491;Fluhgrund;;;;;;;
57848;10108492;Hinterbramberg;;;;;;;
57849;10108493;Stadthof;;;;;;;
57850;10108494;Hirtenhof;;;;;;;
57851;10108495;Mönch;;;;;;;
57852;10108496;Steinhof;;;;;;;
57853;10108497;Weinbergli;;;;;;;
57854;10108499;Leumatt;;;;;;;
57855;10108500;Oberseeburg;;;;;;;
57856;10108501;Wesemlin;;;;;;;
57857;10108504;Garten;;;;;;;
57858;10108506;Luegeten;;;;;;;
57859;10108507;Rothen;;;;;;;
57860;10108508;Urmis;;;;;;;
57861;10108511;Badhof;;;;;;;
57862;10108512;Herrenfahr;;;;;;;
57863;10108513;Kreuzbuch;;;;;;;
57864;10108514;Schönblickhöhe;;;;;;;
57865;10108516;Hellmühle;;;;;;;
57866;10108517;Stöcklen;;;;;;;
57867;10108518;Fluhmatt;;;;;;;
57868;10108519;Oberfeld;;;;;;;
57869;10108521;Bannwald;;;;;;;
57870;10108526;Plattas;;;;;;;
57871;10108529;Bot Münts;;;;;;;
57872;10108530;Pantun;;;;;;;
57873;10108535;Susta;;;;;;;
57874;10108536;Obstgarten;;;;;;;
57875;10108537;Chrüzacher;;;;;;;
57876;10108538;Bungert;;;;;;;
57877;10108540;Alpen;;;;;;;
57878;10108541;Staldenbach;;;;;;;
57879;10108542;Püngertli;;;;;;;
57880;10108543;Langacher;;;;;;;
57881;10108544;Chole;;;;;;;
57882;10108545;Henggarter;;;;;;;
57883;10108548;Talgut;;;;;;;
57884;10108550;Rissorta;;;;;;;
57885;10108556;Rüti;;;;;;;
57886;10108557;Rebacher;;;;;;;
57887;10108559;Weidli;;;;;;;
57888;10108561;Tödi;;;;;;;
57889;10108563;Hofmatt;;;;;;;
57890;10108564;Bündten;;;;;;;
57891;10108567;Chameracher;;;;;;;
57892;10108571;Grundacher;;;;;;;
57893;10108576;Göbsi;;;;;;;
57894;10108577;Lindenmatt;;;;;;;
57895;10108579;Schäfler;;;;;;;
57896;10108581;Bifitmatte;;;;;;;
57897;10108583;Mythen;;;;;;;
57898;10108585;Fischermätteli;;;;;;;
57899;10108586;Tableten;;;;;;;
57900;10108588;Pappel;;;;;;;
57901;10108589;Rosenhalden;;;;;;;
57902;10108592;Steffan;;;;;;;
57903;10108593;Vorderbäpur;;;;;;;
57904;10108595;Waldhof;;;;;;;
57905;10108596;Schul;;;;;;;
57906;10108599;Deckhüsli;;;;;;;
57907;10108600;Rebberg;;;;;;;
57908;10108601;Rebberg;;;;;;;
57909;10108602;Huttwilwald;;;;;;;
57910;10108603;Tornacker;;;;;;;
57911;10108613;Sonnhalden;;;;;;;
57912;10108622;Thürliacker;;;;;;;
57913;10108653;Hasenlehnmatte;;;;;;;
57914;10108667;Jäger;;;;;;;
57915;10108668;Stations;;;;;;;
57916;10108669;Burg;;;;;;;
57917;10108670;Kistlern;;;;;;;
57918;10108676;Friedbühl;;;;;;;
57919;10108680;Sattelegg;;;;;;;
57920;10108681;Dohlen;;;;;;;
57921;10108682;Galgen;;;;;;;
57922;10108683;Klostern;;;;;;;
57923;10108684;Schul;;;;;;;
57924;10108685;Unterdorf;;;;;;;
57925;10108686;Bärenmoos;;;;;;;
57926;10108687;Blumenstein;;;;;;;
57927;10108689;Albert Schweitzer;;;;;;;
57928;10108690;Burg;;;;;;;
57929;10108691;Militär;;;;;;;
57930;10108692;Scheiben;;;;;;;
57931;10108693;Freie;;;;;;;
57932;10108694;Weiden;;;;;;;
57933;10108695;Wiler;;;;;;;
57934;10108696;Eschen;;;;;;;
57935;10108697;Schilf;;;;;;;
57936;10108702;Uttigen;;;;;;;
57937;10108709;Huttwil;;;;;;;
57938;10108719;Binninger;;;;;;;
57939;10108720;Bohnacker;;;;;;;
57940;10108721;Eremitage;;;;;;;
57941;10108722;Leimgruben;;;;;;;
57942;10108723;Stockacker;;;;;;;
57943;10108724;Steinfeld;;;;;;;
57944;10108725;Benken;;;;;;;
57945;10108726;Burgunder;;;;;;;
57946;10108727;Kelleracker;;;;;;;
57947;10108729;Schul;;;;;;;
57948;10108732;Bahn;;;;;;;
57949;10108733;Letten;;;;;;;
57950;10108734;Eichen;;;;;;;
57951;10108735;Rieselbrunnacker;;;;;;;
57952;10108736;Feld;;;;;;;
57953;10108737;Schliff;;;;;;;
57954;10108738;Baanholz;;;;;;;
57955;10108740;Ob Häusern;;;;;;;
57956;10108742;Eulen;;;;;;;
57957;10108743;Lützel;;;;;;;
57958;10108744;Hart;;;;;;;
57959;10108745;Reute;;;;;;;
57960;10108746;Juch;;;;;;;
57961;10108747;Basilika;;;;;;;
57962;10108748;Matten;;;;;;;
57963;10108749;Wildensteiner;;;;;;;
57964;10108750;Konsum;;;;;;;
57965;10108751;Mühlematt;;;;;;;
57966;10108752;Füllinsdörfer;;;;;;;
57967;10108753;Galms;;;;;;;
57968;10108754;Ufer;;;;;;;
57969;10108755;Birmann;;;;;;;
57970;10108756;Garten;;;;;;;
57971;10108757;Mühle;;;;;;;
57972;10108758;Tiergarten;;;;;;;
57973;10108759;Ziefner;;;;;;;
57974;10108760;Flora;;;;;;;
57975;10108761;Linden;;;;;;;
57976;10108762;Schauenburger;;;;;;;
57977;10108763;Zurlinden;;;;;;;
57978;10108764;Grubenacker;;;;;;;
57979;10108765;Eichmatt;;;;;;;
57980;10108766;Galgenacher;;;;;;;
57981;10108767;Beckenmatt;;;;;;;
57982;10108768;Balken;;;;;;;
57983;10108769;Föhren;;;;;;;
57984;10108770;Langacher;;;;;;;
57985;10108771;Rosen;;;;;;;
57986;10108772;Weiher;;;;;;;
57987;10108773;Schüracker;;;;;;;
57988;10108774;Schönenberg;;;;;;;
57989;10108775;Buech;;;;;;;
57990;10108776;Homburg;;;;;;;
57991;10108778;Lehmatt;;;;;;;
57992;10108779;Wolhusen;;;;;;;
57993;10108780;Eisen;;;;;;;
57994;10108781;Brunnen;;;;;;;
57995;10108782;Weid;;;;;;;
57996;10108783;Haupt;;;;;;;
57997;10108784;Reusli;;;;;;;
57998;10108785;Wuhr;;;;;;;
57999;10108786;Zelgli;;;;;;;
58000;10108787;Stapfelmatt;;;;;;;
58001;10108788;Lachen;;;;;;;
58002;10108789;Oltinger;;;;;;;
58003;10108790;Hinderdorf;;;;;;;
58004;10108794;Hausmatt;;;;;;;
58005;10108795;Tiefenmatt;;;;;;;
58006;10108796;Murhalden;;;;;;;
58007;10108798;Jakob Bosshart;;;;;;;
58008;10108799;Ziegelhütten;;;;;;;
58009;10108800;Garten;;;;;;;
58010;10108801;Kreuzhalden;;;;;;;
58011;10108802;Stickerei;;;;;;;
58012;10108804;Wyberg;;;;;;;
58013;10108806;Amsel;;;;;;;
58014;10108807;Bülacher;;;;;;;
58015;10108808;Hardacker;;;;;;;
58016;10108809;Schluef;;;;;;;
58017;10108810;Zipfel;;;;;;;
58018;10108811;Scola;;;;;;;
58019;10108816;Dorf;;;;;;;
58020;10108817;Falveng;;;;;;;
58021;10108818;Obere;;;;;;;
58022;10108819;Bargis;;;;;;;
58023;10108820;Reichenauer;;;;;;;
58024;10108840;Schulhaus;;;;;;;
58025;10108845;Lindenmatte;;;;;;;
58026;10108852;See;;;;;;;
58027;10108853;Brunnacher;;;;;;;
58028;10108855;Gruben;;;;;;;
58029;10108856;Lindenhof;;;;;;;
58030;10108858;Wangbächli;;;;;;;
58031;10108870;Alp;;;;;;;
58032;10108872;Allmend;;;;;;;
58033;10108882;Blumen;;;;;;;
58034;10108885;Aenderberg;;;;;;;
58035;10108886;Baumgarten;;;;;;;
58036;10108887;Oele;;;;;;;
58037;10108888;Dorf;;;;;;;
58038;10108889;Zündli;;;;;;;
58039;10108891;Kessler;;;;;;;
58040;10108893;Gnossi;;;;;;;
58041;10108894;Hofacher;;;;;;;
58042;10108895;Halden;;;;;;;
58043;10108896;Johannis;;;;;;;
58044;10108897;Husberg;;;;;;;
58045;10108898;Brunegg;;;;;;;
58046;10108899;Landhaus;;;;;;;
58047;10108901;Mittelsedel;;;;;;;
58048;10108902;Bändli;;;;;;;
58049;10108903;Sonnmatt;;;;;;;
58050;10108904;Hasel;;;;;;;
58051;10108906;Letzihübel;;;;;;;
58052;10108922;Sport;;;;;;;
58053;10108927;Ebnet;;;;;;;
58054;10108932;Huusacher;;;;;;;
58055;10108933;Werk;;;;;;;
58056;10108934;Reitbach;;;;;;;
58057;10108936;Chapf;;;;;;;
58058;10108937;Langmatt;;;;;;;
58059;10108939;Hinterdorf;;;;;;;
58060;10108940;Huebacker;;;;;;;
58061;10108941;Mühle;;;;;;;
58062;10108942;Rickenbacher;;;;;;;
58063;10108943;Trottenreben;;;;;;;
58064;10108944;Platanen;;;;;;;
58065;10108945;Horgenbach;;;;;;;
58066;10108946;Trottenreben;;;;;;;
58067;10108947;Schützenhaus;;;;;;;
58068;10108948;Hüsli;;;;;;;
58069;10108949;Sperracker;;;;;;;
58070;10108951;Berg;;;;;;;
58071;10108958;acker;;;;;;;
58072;10108964;Baumgarten;;;;;;;
58073;10108965;Hirschensprung;;;;;;;
58074;10108989;Ibach;;;;;;;
58075;10108990;Nyffenegg;;;;;;;
58076;10108991;Willimatt;;;;;;;
58077;10108992;Schwarzenbachberg;;;;;;;
58078;10108993;Eschen;;;;;;;
58079;10109001;Krummen;;;;;;;
58080;10109003;Altbreiten;;;;;;;
58081;10109005;Sandloch;;;;;;;
58082;10109006;Kern;;;;;;;
58083;10109007;Johannes;;;;;;;
58084;10109008;Roggen;;;;;;;
58085;10109009;Granit;;;;;;;
58086;10109010;Markus;;;;;;;
58087;10109011;Sonneggsteig;;;;;;;
58088;10109012;Arbenz;;;;;;;
58089;10109013;Fenner;;;;;;;
58090;10109014;Kornelius;;;;;;;
58091;10109015;Billroth;;;;;;;
58092;10109016;Hedwigsteig;;;;;;;
58093;10109017;Samariter;;;;;;;
58094;10109018;Griesern;;;;;;;
58095;10109019;Rosengarten;;;;;;;
58096;10109020;Elfen;;;;;;;
