;STR_ESID;STN_LABEL_FINAL;wikiQLabel;wikiQ;sex;birth;death;placebirth;placedeath;image
9489;10059670;Coullaux;;;;;;;;
9490;10059671;Dezaley;;;;;;;;
9491;10059681;Sable;;;;;;;;
9492;10059684;Sellier;http://www.wikidata.org/entity/Q102286698;Sellier;masculin;;;;;
9493;10059685;Tondiaz;;;;;;;;
9494;10059686;Lovatens;;;;;;;;
9495;10059687;Lucens;;;;;;;;
9496;10059744;Noble;http://www.wikidata.org/entity/Q50104922;Noble;;;;;;
9497;10059748;Sources;;;;;;;;
9498;10059749;Signal;;;;;;;;
9499;10059750;Cortaillod;;;;;;;;
9500;10059751;Montant;;;;;;;;
9501;10059752;Clees;;;;;;;;
9502;10059753;Repaires;;;;;;;;
9503;10059754;Gare;;;;;;;;
9504;10059755;Vignoble;;;;;;;;
9505;10059804;Scie;;;;;;;;
9506;10059805;Vinaigrerie;;;;;;;;
9507;10059806;KRIEG;;;;;;;;
9508;10059807;Simon DURAND;;;;;;;;
9509;10059809;Dezalley;;;;;;;;
9510;10059810;Collex;;;;;;;;
9511;10059811;Fouine;;;;;;;;
9512;10059812;Prejins;;;;;;;;
9513;10059813;Pommier;;;;;;;;
9514;10059814;Morillons;;;;;;;;
9515;10059815;Bois Brule;;;;;;;;
9516;10059816;Brasiere;;;;;;;;
9517;10059817;Chenaillettes;;;;;;;;
9518;10059818;Parraille;;;;;;;;
9519;10059819;Bossattier;;;;;;;;
9520;10059820;Louis BURGY;;;;;;;;
9521;10059821;Compostelle;;;;;;;;
9522;10059822;Croizonniers;;;;;;;;
9523;10059823;Mesanges;;;;;;;;
9524;10059824;Paquerettes;;;;;;;;
9525;10059825;Bac;;;;;;;;
9526;10059826;Pre Monnard;;;;;;;;
9527;10059827;Val Aire;;;;;;;;
9528;10059828;VIBERT;;;;;;;;
9529;10059830;Rouelbeau;;;;;;;;
9530;10059831;Ruisseau;;;;;;;;
9531;10059832;Alphonse CAILLAT;;;;;;;;
9532;10059833;Planche;;;;;;;;
9533;10059834;Avettes;;;;;;;;
9534;10059835;Jardin Alpin;;;;;;;;
9535;10059836;Beau;http://www.wikidata.org/entity/Q4877332;Beau;masculin;1946-01-01T00:00:00Z;;http://www.wikidata.org/entity/Q39121;;
9536;10059837;Traille;;;;;;;;
9537;10059838;Nant Cuard;;;;;;;;
9538;10059839;Bossons;;;;;;;;
9539;10059840;Bois Carrien;;;;;;;;
9540;10059841;Bellins;;;;;;;;
9541;10059842;Contamines;;;;;;;;
9542;10059843;Clos;;;;;;;;
9543;10059844;Nant Boret;;;;;;;;
9544;10059845;Velodrome;;;;;;;;
9545;10059846;Rivage;;;;;;;;
9546;10059847;Pre Rojoux;;;;;;;;
9547;10059947;Village;;;;;;;;
9548;10059983;Sapelettes;;;;;;;;
9549;10059989;Pelons;;;;;;;;
9550;10059993;Chenevieres;;;;;;;;
9551;10059997;Chateau;;;;;;;;
9552;10059999;Carignan;;;;;;;;
9553;10060021;Comba;;;;;;;;
9554;10060024;Condemine;;;;;;;;
9555;10060026;Ducenet;;;;;;;;
9556;10060028;Sapaya;;;;;;;;
9557;10060030;Oscar Huguenin;http://www.wikidata.org/entity/Q18533757;Oscar Huguenin;masculin;1842-12-18T00:00:00Z;1903-02-13T00:00:00Z;http://www.wikidata.org/entity/Q68532;http://www.wikidata.org/entity/Q69507;
9558;10060031;Muriers;;;;;;;;
9559;10060032;College;;;;;;;;
9560;10060033;Clos;;;;;;;;
9561;10060034;Vignes;;;;;;;;
9562;10060035;Pieces Chaperon;;;;;;;;
9563;10060036;Rondinieres;;;;;;;;
9564;10060037;Pre Gaillard;;;;;;;;
9565;10060038;Boudry;;;;;;;;
9566;10060039;Prises;;;;;;;;
9567;10060040;ErneRoulet;;;;;;;;
9568;10060041;Verger;;;;;;;;
9569;10060042;Avocat Bille;;;;;;;;
9570;10060043;Loge;http://www.wikidata.org/entity/Q7277794;Loge;masculin;1611-01-01T00:00:00Z;;;;
9571;10060044;Place Armes;;;;;;;;
9572;10060045;Paquerette;;;;;;;;
9573;10060046;Arbres;;;;;;;;
9574;10060115;Jonchets;;;;;;;;
9575;10060116;Jurets;;;;;;;;
9576;10060117;Mon Idee;;;;;;;;
9577;10060118;Batiule;;;;;;;;
9578;10060119;Puplinge;;;;;;;;
9579;10060120;Graman;;;;;;;;
9580;10060121;Croix Plomb;;;;;;;;
9581;10060122;Etourneaux;;;;;;;;
9582;10060341;Fontaine;http://www.wikidata.org/entity/Q5465101;Fontaine;féminin;1979-05-07T00:00:00Z;;;;
9583;10060342;Fauvettes;;;;;;;;
9584;10060343;Jean Jacques Staal;;;;;;;;
9585;10060344;Leon Froidevaux;;;;;;;;
9586;10060345;Germain;http://www.wikidata.org/entity/Q2272032;Germain;masculin;1505-01-01T00:00:00Z;1567-11-16T00:00:00Z;http://www.wikidata.org/entity/Q196481;http://www.wikidata.org/entity/Q649;
9587;10060346;Michel;http://www.wikidata.org/entity/Q3308817;Michel;masculin;;1094-01-01T00:00:00Z;;;
9588;10060347;Blanche Pierre;;;;;;;;
9589;10060348;Fer;http://www.wikidata.org/entity/Q8961201;Fer;masculin;1949-04-23T00:00:00Z;2020-09-14T00:00:00Z;http://www.wikidata.org/entity/Q748894;http://www.wikidata.org/entity/Q7038;
9590;10060349;Herbages;;;;;;;;
9591;10060350;Lilas;;;;;;;;
9592;10060351;Pastourelles;;;;;;;;
9593;10060352;Prairies;;;;;;;;
9594;10060353;Romains;;;;;;;;
9595;10060354;Sillons;;;;;;;;
9596;10060355;Chalet;;;;;;;;
9597;10060356;Cret;;;;;;;;
9598;10060357;Löwenburg;;;;;;;;
9599;10060358;Vannez;;;;;;;;
9600;10060359;Tourniquets;;;;;;;;
9601;10060558;Clos;;;;;;;;
9602;10060586;Plan Ave;;;;;;;;
9603;10060685;Vieux Billard;;;;;;;;
9604;10060686;Gaspard VALLETTE;;;;;;;;
9605;10060687;Beau Sejour;;;;;;;;
9606;10060688;NORMANDIE;;;;;;;;
9607;10060689;Escalade;;;;;;;;
9608;10060690;SENN;;;;;;;;
9609;10060710;Acquis;;;;;;;;
9610;10060806;Vent Debout;;;;;;;;
9611;10060807;Gouflaneche;;;;;;;;
9612;10060809;Brison;;;;;;;;
9613;10060811;Vernex Fornaches;;;;;;;;
9614;10060812;Ruelle;http://www.wikidata.org/entity/Q30122205;Ruelle;féminin;1985-11-21T00:00:00Z;;http://www.wikidata.org/entity/Q1494;;
9615;10060823;Ruelle;http://www.wikidata.org/entity/Q30122205;Ruelle;féminin;1985-11-21T00:00:00Z;;http://www.wikidata.org/entity/Q1494;;
9616;10060826;Long Praz;;;;;;;;
9617;10060827;Bois Bellin;;;;;;;;
9618;10060973;Savoie;;;;;;;;
9619;10060974;Avenir;;;;;;;;
9620;10060983;Saulgy;;;;;;;;
9621;10060986;Eglise;;;;;;;;
9622;10060996;College;;;;;;;;
9623;10061006;Pidouse;;;;;;;;
9624;10061007;Laiterie;;;;;;;;
9625;10061010;Paqueret;;;;;;;;
9626;10061011;Chateau;;;;;;;;
9627;10061016;College;;;;;;;;
9628;10061017;Ecoliers;;;;;;;;
9629;10061018;Fontaines;;;;;;;;
9630;10061019;Menthue;;;;;;;;
9631;10061025;Riettes;;;;;;;;
9632;10061026;Stand;;;;;;;;
9633;10061036;Coin;;;;;;;;
9634;10061037;Eglise;;;;;;;;
9635;10061038;Fanum;;;;;;;;
9636;10061040;Fontaines;;;;;;;;
9637;10061043;Nonfoux;;;;;;;;
9638;10061044;Pomy;;;;;;;;
9639;10061086;Vigneron;http://www.wikidata.org/entity/Q104382888;Vigneron;;;;;;
9640;10061087;Hopital;;;;;;;;
9641;10061088;Semilles;;;;;;;;
9642;10061089;Muveran;;;;;;;;
9643;10061090;Brin;;;;;;;;
9644;10061091;Champex;;;;;;;;
9645;10061092;Massillon;;;;;;;;
9646;10061093;Fin;;;;;;;;
9647;10061094;Montet;;;;;;;;
9648;10061095;Haies;;;;;;;;
9649;10061096;Melenes;;;;;;;;
9650;10061097;Troncs;;;;;;;;
9651;10061098;Bredaz;;;;;;;;
9652;10061099;Creux Sable;;;;;;;;
9653;10061100;Oute;;;;;;;;
9654;10061101;Source;;;;;;;;
9655;10061102;Grands Pres;;;;;;;;
9656;10061103;Vorzys;;;;;;;;
9657;10061105;Ecole;;;;;;;;
9658;10061106;Quartier Bord;;;;;;;;
9659;10061107;Parapet;;;;;;;;
9660;10061108;Moiry;;;;;;;;
9661;10061110;Lens Crans;;;;;;;;
9662;10061111;Lens;;;;;;;;
9663;10061112;Condemines;;;;;;;;
9664;10061113;Planige;;;;;;;;
9665;10061114;Rotse;;;;;;;;
9666;10061115;Maurys;;;;;;;;
9667;10061116;Bourgeoisie;;;;;;;;
9668;10061117;Colombir;;;;;;;;
9669;10061118;Vermala;;;;;;;;
9670;10061119;Zotzet;;;;;;;;
9671;10061120;Gare;;;;;;;;
9672;10061121;Corin;;;;;;;;
9673;10061122;Ravire;;;;;;;;
9674;10061123;Hopital;;;;;;;;
9675;10061124;Corles;;;;;;;;
9676;10061125;Liddes;;;;;;;;
9677;10061126;Beausite;;;;;;;;
9678;10061127;Georges;http://www.wikidata.org/entity/Q61829;Georges;masculin;1582-02-27T00:00:00Z;1641-04-02T00:00:00Z;http://www.wikidata.org/entity/Q3933;http://www.wikidata.org/entity/Q3185;
9679;10061128;Cloux Roussier;;;;;;;;
9680;10061129;Topo;;;;;;;;
9681;10061130;Vieux Noes;;;;;;;;
9682;10061131;Crete Blanche;;;;;;;;
9683;10061132;Canal Neuf;;;;;;;;
9684;10061133;Robinson;http://www.wikidata.org/entity/Q7352977;Robinson;masculin;1910-12-14T00:00:00Z;1994-09-01T00:00:00Z;http://www.wikidata.org/entity/Q1069545;http://www.wikidata.org/entity/Q64;
9685;10061134;Forge;;;;;;;;
9686;10061135;Canal;;;;;;;;
9687;10061136;Tzoumetta;;;;;;;;
9688;10061137;Anzere;;;;;;;;
9689;10061138;Freina;;;;;;;;
9690;10061139;Places;;;;;;;;
9691;10061140;Pont;;;;;;;;
9692;10061141;Scex;;;;;;;;
9693;10061142;Mont;;;;;;;;
9694;10061143;Pradurant;;;;;;;;
9695;10061144;Miseriez;;;;;;;;
9696;10061163;Bois;;;;;;;;
9697;10061164;Chevreuils;;;;;;;;
9698;10061165;Entrepots;;;;;;;;
9699;10061166;Moulins;;;;;;;;
9700;10061167;Recretes;;;;;;;;
9701;10061168;Balancier;;;;;;;;
9702;10061169;Buissons;;;;;;;;
9703;10061170;Midi;;;;;;;;
9704;10061171;Progres;;;;;;;;
9705;10061172;Tertre;;;;;;;;
9706;10061173;Frochaux;;;;;;;;
9707;10061174;Laurent Peroud;;;;;;;;
9708;10061175;Champs Dernier;;;;;;;;
9709;10061176;Longues Raies;;;;;;;;
9710;10061177;Brevards;;;;;;;;
9711;10061178;Jolimont;;;;;;;;
9712;10061179;Ouches;;;;;;;;
9713;10061181;Prairie;;;;;;;;
9714;10061182;Tertres;;;;;;;;
9715;10061183;Fournier;;;;;;;;
9716;10061184;Max Meuron;;;;;;;;
9717;10061185;Gor;;;;;;;;
9718;10061186;Port Roulant;;;;;;;;
9719;10061187;Tivoli;;;;;;;;
9720;10061188;Hotel Ville;;;;;;;;
9721;10061189;Collegiale;;;;;;;;
9722;10061190;Maladiere;;;;;;;;
9723;10061191;Noire;;;;;;;;
9724;10061192;Beaux Arts;;;;;;;;
9725;10061193;Cedres;;;;;;;;
9726;10061194;Ecureuils;;;;;;;;
9727;10061195;Bachelin;;;;;;;;
9728;10061196;Chair Ane;;;;;;;;
9729;10061197;Egleri;;;;;;;;
9730;10061198;Fourmilleres;;;;;;;;
9731;10061199;Ouches;;;;;;;;
9732;10061200;Rochettes;;;;;;;;
9733;10061201;Vigner;;;;;;;;
9734;10061202;Maigroge;;;;;;;;
9735;10061203;Charles Eplattenier;;;;;;;;
9736;10061204;Paques;;;;;;;;
9737;10061205;Francois Jaques;;;;;;;;
9738;10061206;Guilleri;;;;;;;;
9739;10061209;Cottages;;;;;;;;
9740;10061210;Sugits;;;;;;;;
9741;10061211;Moulin Roget;;;;;;;;
9742;10061212;Lizardes;;;;;;;;
9743;10061213;Traversins;;;;;;;;
9744;10061242;Chavannes;;;;;;;;
9745;10061243;Bel Air;;;;;;;;
9746;10061244;Thonex;;;;;;;;
9747;10061245;Ville;;;;;;;;
9748;10061246;Platton;;;;;;;;
9749;10061247;Cret;;;;;;;;
9750;10061248;Cour;;;;;;;;
9751;10061249;Annecy;;;;;;;;
9752;10061250;Pierre Grand;http://www.wikidata.org/entity/Q3385293;Pierre Grand;masculin;1769-08-30T00:00:00Z;1840-06-02T00:00:00Z;http://www.wikidata.org/entity/Q818608;http://www.wikidata.org/entity/Q6441;
9753;10061251;Bornands;;;;;;;;
9754;10061252;Chevres;;;;;;;;
9755;10061253;Bulle;http://www.wikidata.org/entity/Q11854734;Bulle;masculin;;;http://www.wikidata.org/entity/Q4676785;;
9756;10061254;Parfumerie;;;;;;;;
9757;10061255;Devancet;;;;;;;;
9758;10061256;Renard;http://www.wikidata.org/entity/Q98593276;Renard;masculin;;1766-03-01T00:00:00Z;;;
9759;10061257;Canada;;;;;;;;
9760;10061258;Grebattes;;;;;;;;
9761;10061259;Oscar BIDER;;;;;;;;
9762;10061260;CHOISEUL;;;;;;;;
9763;10061261;FRANCONIS;;;;;;;;
9764;10061262;Isaac MACHARD;;;;;;;;
9765;10061263;Vieux Moulin;;;;;;;;
9766;10061264;CHOUDENS;;;;;;;;
9767;10061265;Donzel;;;;;;;;
9768;10061266;Remettaz;;;;;;;;
9769;10061267;Bucherons;;;;;;;;
9770;10061268;Serres;;;;;;;;
9771;10061292;Coudre;;;;;;;;
9772;10061293;Roche;;;;;;;;
9773;10061309;Invau;;;;;;;;
9774;10061347;Comba;;;;;;;;
9775;10061348;Verdieres;;;;;;;;
9776;10061349;Longefont;;;;;;;;
9777;10061351;Purgatoire;;;;;;;;
9778;10061352;Blanchis;;;;;;;;
9779;10061353;Vy Avenches;;;;;;;;
9780;10061440;Champroz;;;;;;;;
9781;10061626;Barme;;;;;;;;
9782;10061636;Paradis;;;;;;;;
9783;10061637;Cimetiere;;;;;;;;
9784;10061639;Ville;;;;;;;;
9785;10061640;Gare;;;;;;;;
9786;10061642;Stand;;;;;;;;
9787;10061652;Gietroz;;;;;;;;
9788;10061786;Turin;;;;;;;;
9789;10061787;Chervignine;;;;;;;;
9790;10061788;Etangs;;;;;;;;
9791;10061789;Mouresses;;;;;;;;
9792;10061790;Bouillet;;;;;;;;
9793;10061791;Plan Bareaux;;;;;;;;
9794;10061792;Sabliere;;;;;;;;
9795;10061793;Lezards;;;;;;;;
9796;10061794;Devaloir;;;;;;;;
9797;10061795;Aproz;;;;;;;;
9798;10061796;Pelouse;;;;;;;;
9799;10061797;Treille;;;;;;;;
9800;10061798;Casernes;;;;;;;;
9801;10061799;Echutes;;;;;;;;
9802;10061800;Espace Remparts;;;;;;;;
9803;10061801;Tonneliers;;;;;;;;
9804;10061802;Chapitre;;;;;;;;
9805;10061803;Rawil;;;;;;;;
9806;10061804;Vieux Moulin;;;;;;;;
9807;10061805;Artisans;;;;;;;;
9808;10061835;Vigne;;;;;;;;
9809;10061837;Gillarens;;;;;;;;
9810;10062132;Montrobert;;;;;;;;
9811;10062134;Car;;;;;;;;
9812;10062135;Pepiniere;;;;;;;;
9813;10062141;Colombiere;;;;;;;;
9814;10062145;Jordil;;;;;;;;
9815;10062150;Cousset Centre;;;;;;;;
9816;10062151;Autafond;;;;;;;;
9817;10062152;Village;;;;;;;;
9818;10062153;Nesslera;;;;;;;;
9819;10062154;Esserts;;;;;;;;
9820;10062155;Badsaula;;;;;;;;
9821;10062156;Corjolens;;;;;;;;
9822;10062157;Foret;;;;;;;;
9823;10062450;Champ Vigne;;;;;;;;
9824;10062451;Bons Paquiers;;;;;;;;
9825;10062452;Pins;;;;;;;;
9826;10062453;Belfaux;;;;;;;;
9827;10062454;Pre Fleuri;;;;;;;;
9828;10062455;Pre Puits;;;;;;;;
9829;10062456;Etang;;;;;;;;
9830;10062457;Rafour;;;;;;;;
9831;10062459;Clos Richard;;;;;;;;
9832;10062460;Faubourg;;;;;;;;
9833;10062461;Longs Praz;;;;;;;;
9834;10062462;Planchettes;;;;;;;;
9835;10062463;Misely;;;;;;;;
9836;10062464;Pra Derrey;;;;;;;;
9837;10062465;Te;;;;;;;;
9838;10062466;Berra;;;;;;;;
9839;10062467;Combes;;;;;;;;
9840;10062468;Levant;;;;;;;;
9841;10062607;Bandeys;;;;;;;;
9842;10062624;Fourches;;;;;;;;
9843;10062625;Jonquilles;;;;;;;;
9844;10062626;Cret Truit;;;;;;;;
9845;10062628;Jardins;;;;;;;;
9846;10062793;Vieux Emosson;;;;;;;;
9847;10062963;Mau Paccot;;;;;;;;
9848;10062964;Chesaude;;;;;;;;
9849;10062965;Charbonnieres;;;;;;;;
9850;10062966;Poisat;;;;;;;;
9851;10062969;Savigny;;;;;;;;
9852;10062970;Chauderon;;;;;;;;
9853;10062971;Yarrai;;;;;;;;
9854;10062972;Puidoux;;;;;;;;
9855;10062973;Champ Bally;;;;;;;;
9856;10062974;Curtinaux;;;;;;;;
9857;10062975;Praz;;;;;;;;
9858;10062976;Riant Coin;;;;;;;;
9859;10062977;Grange Rouge;;;;;;;;
9860;10062978;Grisettes;;;;;;;;
9861;10062979;Gustave Doret;http://www.wikidata.org/entity/Q667254;Gustave Doret;masculin;1866-09-20T00:00:00Z;1943-04-19T00:00:00Z;http://www.wikidata.org/entity/Q43195;http://www.wikidata.org/entity/Q807;
9862;10062980;Taillepied;;;;;;;;
9863;10062981;Claie Moines;;;;;;;;
9864;10062982;Creux Corsy;;;;;;;;
9865;10062983;Chateau;;;;;;;;
9866;10062987;Tronche;;;;;;;;
9867;10062992;Chardonne;;;;;;;;
9868;10062995;Rosset Dessus;;;;;;;;
9869;10063019;Derrin;;;;;;;;
9870;10063020;Combattes;;;;;;;;
9871;10063022;Pre Girard;;;;;;;;
9872;10063023;Pres;;;;;;;;
9873;10063027;Fin Milieu;;;;;;;;
9874;10063028;Pre Monsieur;;;;;;;;
9875;10063029;Waldeck;;;;;;;;
9876;10063034;Chaussin;;;;;;;;
9877;10063090;Galerie Jean MALBUISSON;;;;;;;;
9878;10063091;Moulins;;;;;;;;
9879;10063092;Cours Jean CANAL;;;;;;;;
9880;10063094;Esserts;;;;;;;;
9881;10063110;Grioux;;;;;;;;
9882;10063132;Clos;;;;;;;;
9883;10063453;Champagne;;;;;;;;
9884;10063455;Bourdonette;;;;;;;;
9885;10063456;Cochand;;;;;;;;
9886;10063457;Blessens;;;;;;;;
9887;10063458;Pilet;;;;;;;;
9888;10063459;Repos;;;;;;;;
9889;10063461;Terdo;;;;;;;;
9890;10063462;Sandoz;;;;;;;;
9891;10063463;Simon;http://www.wikidata.org/entity/Q301820;Simon;masculin;1450-01-01T00:00:00Z;1512-01-01T00:00:00Z;;http://www.wikidata.org/entity/Q649;
9892;10063809;Aegerten;;;;;;;;
9893;10063810;Bermen;;;;;;;;
9894;10063811;Blumen;;;;;;;;
9895;10063812;Büren;;;;;;;;
9896;10063813;Cornouiller;;;;;;;;
9897;10063814;Eigenheim;;;;;;;;
9898;10063815;Johann Aberli;http://www.wikidata.org/entity/Q78060724;Johann Aberli;masculin;1774-01-05T00:00:00Z;1851-04-24T00:00:00Z;http://www.wikidata.org/entity/Q68283;http://www.wikidata.org/entity/Q9125;
9899;10063816;Krähenberg;;;;;;;;
9900;10063817;Maurer;;;;;;;;
9901;10063942;Beudon;;;;;;;;
9902;10063943;Ile Bernard;;;;;;;;
9903;10063946;Closuit;;;;;;;;
9904;10064088;Meienried;;;;;;;;
9905;10064089;Orpund;;;;;;;;
9906;10064090;Pilatus;;;;;;;;
9907;10064091;Reitschul;;;;;;;;
9908;10064092;Ried;;;;;;;;
9909;10064093;Safnern;;;;;;;;
9910;10064094;Scholl;;;;;;;;
9911;10064095;Schweizersboden;;;;;;;;
9912;10064096;Silber;;;;;;;;
9913;10064097;Thellung;;;;;;;;
9914;10064098;Unter;;;;;;;;
9915;10064100;Zeughaus;;;;;;;;
9916;10064142;Esserts;;;;;;;;
9917;10064188;Merles;;;;;;;;
9918;10064189;Mesanges;;;;;;;;
9919;10064190;Pinsons;;;;;;;;
9920;10064192;Stand;;;;;;;;
9921;10064193;Cedres;;;;;;;;
9922;10064194;Perey Colon;;;;;;;;
9923;10064195;Brenles;;;;;;;;
9924;10064196;Curtilles;;;;;;;;
9925;10064295;Satarma;;;;;;;;
9926;10064298;Croux Raves;;;;;;;;
9927;10064301;Monta;http://www.wikidata.org/entity/Q1945461;Monta;masculin;2000-01-01T00:00:00Z;;;;
9928;10064303;Moto;http://www.wikidata.org/entity/Q11233696;Moto;féminin;1988-07-07T00:00:00Z;;http://www.wikidata.org/entity/Q386052;;
9929;10064306;Christophe;http://www.wikidata.org/entity/Q1086279;Christophe;masculin;1945-10-13T00:00:00Z;2020-04-16T00:00:00Z;http://www.wikidata.org/entity/Q752255;http://www.wikidata.org/entity/Q12193;
9930;10064308;Zerman;;;;;;;;
9931;10064310;Boesses;;;;;;;;
9932;10064313;Ceintres;;;;;;;;
9933;10064351;Muguets;;;;;;;;
9934;10064352;Materan;;;;;;;;
9935;10064355;Poyet;;;;;;;;
9936;10064356;Rochette;;;;;;;;
9937;10064357;Vy Oulens;;;;;;;;
9938;10064358;Scie;;;;;;;;
9939;10064359;Gaye;;;;;;;;
9940;10064360;Vignes;;;;;;;;
9941;10064361;Rond Point;;;;;;;;
9942;10064362;Pres;;;;;;;;
9943;10064634;Rue;;;;;;;;
9944;10064635;Secheron;;;;;;;;
9945;10064637;Georges;http://www.wikidata.org/entity/Q61829;Georges;masculin;1582-02-27T00:00:00Z;1641-04-02T00:00:00Z;http://www.wikidata.org/entity/Q3933;http://www.wikidata.org/entity/Q3185;
9946;10064638;Pre Perretta;;;;;;;;
9947;10064639;Criblet;;;;;;;;
9948;10064640;Granges;;;;;;;;
9949;10064641;Arbogne;;;;;;;;
9950;10064643;Bruyere;;;;;;;;
9951;10064644;Ritta;;;;;;;;
9952;10064646;Croix Pierre;;;;;;;;
9953;10064647;Longeraie;;;;;;;;
9954;10064648;Chataigniers;;;;;;;;
9955;10064649;Marais;;;;;;;;
9956;10064650;Piolet;;;;;;;;
9957;10064651;Grandcour;;;;;;;;
9958;10064652;Scie;;;;;;;;
9959;10064653;Port;;;;;;;;
9960;10064654;Rochette;;;;;;;;
9961;10064655;Chateau;;;;;;;;
9962;10064656;Bourcande;;;;;;;;
9963;10064657;Brit;;;;;;;;
9964;10064658;Vers chez Carrard;;;;;;;;
9965;10064659;Planches;;;;;;;;
9966;10064729;Marronnier;;;;;;;;
9967;10064733;Bel Air;;;;;;;;
9968;10065270;Vouarde;;;;;;;;
9969;10065389;Plaine Fin;;;;;;;;
9970;10065390;Pres;;;;;;;;
9971;10065391;Colline;;;;;;;;
9972;10065393;Oeuches;;;;;;;;
9973;10065394;Quart Dessus;;;;;;;;
9974;10065395;Pechevaux;;;;;;;;
9975;10065397;Bale;;;;;;;;
9976;10065398;Cret Chapelle;;;;;;;;
9977;10065399;Cheseaux;;;;;;;;
9978;10065400;Gare;;;;;;;;
9979;10065401;Age;;;;;;;;
9980;10065402;Bretin;http://www.wikidata.org/entity/Q96794512;Bretin;masculin;;;;;
9981;10065403;Fleur Lys;;;;;;;;
9982;10065405;Fontaine;http://www.wikidata.org/entity/Q5465101;Fontaine;féminin;1979-05-07T00:00:00Z;;;;
9983;10065406;Pacot;;;;;;;;
9984;10065408;Grands Pres;;;;;;;;
9985;10065411;Pont Pierre;;;;;;;;
9986;10065412;Temple;;;;;;;;
9987;10065420;College;;;;;;;;
9988;10065421;Vele;;;;;;;;
9989;10065422;Reuchenette;;;;;;;;
9990;10065424;Charriere;;;;;;;;
9991;10065426;Cretes Sage;;;;;;;;
9992;10065427;Marenich;;;;;;;;
9993;10066227;Perrex;;;;;;;;
9994;10066244;Albert Gobat;http://www.wikidata.org/entity/Q179458;Albert Gobat;masculin;1843-05-21T00:00:00Z;1914-03-16T00:00:00Z;http://www.wikidata.org/entity/Q66384;http://www.wikidata.org/entity/Q70;
9995;10066245;Chalet;;;;;;;;
9996;10066246;Printemps;;;;;;;;
9997;10066250;Canal;;;;;;;;
9998;10066251;Vignette;;;;;;;;
9999;10066515;Falaises;;;;;;;;
10000;10066516;Grange Neuve;;;;;;;;
10001;10066517;Chervi;;;;;;;;
10002;10066518;Moulin Treme;;;;;;;;
10003;10066520;Tivoli;;;;;;;;
10004;10066521;Cle Champs;;;;;;;;
10005;10066522;Lilas;;;;;;;;
10006;10066523;Bosquet;;;;;;;;
10007;10066524;Vieux Chalet;;;;;;;;
10008;10066525;Gotta;;;;;;;;
10009;10066528;Farvadze;;;;;;;;
10010;10066529;Loyettes;;;;;;;;
10011;10066535;Trois Moulins;;;;;;;;
10012;10066536;Village;;;;;;;;
10013;10066537;Nes;;;;;;;;
10014;10066538;Fontaine;http://www.wikidata.org/entity/Q5465101;Fontaine;féminin;1979-05-07T00:00:00Z;;;;
10015;10066539;Creux;;;;;;;;
10016;10066542;Otierdo;;;;;;;;
10017;10066543;Jura;;;;;;;;
10018;10066544;Rose;http://www.wikidata.org/entity/Q431350;Rose;féminin;1978-05-24T00:00:00Z;;http://www.wikidata.org/entity/Q33959;;
10019;10066545;Paul;http://www.wikidata.org/entity/Q248628;Paul;masculin;http://www.wikidata.org/.well-known/genid/90d912e6eb0b8d360ea327198568afab;http://www.wikidata.org/.well-known/genid/0f1f49e0bd55e0d0033011bcd639d5a3;http://www.wikidata.org/entity/Q617;;
10020;10066546;Maison Neuve;;;;;;;;
10021;10066547;Chateau;;;;;;;;
10022;10066548;Marchande;;;;;;;;
10023;10066550;Cret;;;;;;;;
10024;10066552;Evilard;;;;;;;;
10025;10066553;Roches;;;;;;;;
10026;10066554;Ruege;;;;;;;;
10027;10066556;Robert Vigier;http://www.wikidata.org/entity/Q3436485;Robert Vigier;masculin;1926-12-05T00:00:00Z;1986-09-01T00:00:00Z;http://www.wikidata.org/entity/Q582883;http://www.wikidata.org/entity/Q42168;
10028;10066557;Ruaux;;;;;;;;
10029;10066558;Vergeret;;;;;;;;
10030;10066561;Milieu Fin;;;;;;;;
10031;10066566;Gare;;;;;;;;
10032;10066567;Clos Michel;;;;;;;;
10033;10066570;Reine Berthe;;;;;;;;
10034;10066571;Sonvilier;;;;;;;;
10035;10066572;Pierre Jolissaint;http://www.wikidata.org/entity/Q2207126;Pierre Jolissaint;masculin;1830-07-31T00:00:00Z;1896-03-02T00:00:00Z;;;
10036;10066573;Fourchaux;;;;;;;;
10037;10066574;Cibles;;;;;;;;
10038;10066577;Brahon;;;;;;;;
10039;10066578;Corneilles;;;;;;;;
10040;10066580;Centrale;;;;;;;;
10041;10066581;Envers;;;;;;;;
10042;10066582;Droit;;;;;;;;
10043;10066583;Paquier;;;;;;;;
10044;10066585;Ruelle;http://www.wikidata.org/entity/Q30122205;Ruelle;féminin;1985-11-21T00:00:00Z;;http://www.wikidata.org/entity/Q1494;;
10045;10066588;College;;;;;;;;
10046;10066590;Eau;;;;;;;;
10047;10066591;Envers;;;;;;;;
10048;10066592;Rue;;;;;;;;
10049;10066824;Gruyeres;;;;;;;;
10050;10066825;Etrey;;;;;;;;
10051;10066826;Fety;;;;;;;;
10052;10066827;Trotse;;;;;;;;
10053;10066828;Tremaule;;;;;;;;
10054;10066829;Charmin;;;;;;;;
10055;10066833;Alouettes;;;;;;;;
10056;10066834;Impart;;;;;;;;
10057;10066839;Pre Mauron;;;;;;;;
10058;10067529;Plane Andre;;;;;;;;
10059;10067922;Corjon;;;;;;;;
